id,V2,V4,V7,V17,V22,V24,V25,V27,Amount,Class
236554,-0.5731200177188467,-1.0114931601420525,0.2824669942003358,0.3282301254490399,-0.7708937335011521,1.509128649582164,-0.5070032336425777,-0.2966838140330113,12180.68,0
216974,-0.272849517518981,0.8194808614294903,4.046671751226194,0.4317846696482979,0.3379550637389886,0.4632978771489258,-0.4653498782986432,0.657352427957094,9503.84,0
118124,-0.3656558723667168,-0.3472653500738815,0.417934254214071,0.553833423872128,-0.7298308724682115,0.0580845566089512,0.102147384704013,-0.2521435692619934,5968.38,0
155266,-0.2248668970346706,-1.395944676280258,0.6299726178157262,0.465545444578471,0.9844234768922682,1.4639796637645897,-1.3405150687019072,0.1759138968007361,16453.25,0
92549,-0.4915867391622697,-0.3515649757179205,0.4201903239512649,0.4251705200757424,-0.7430654728047065,0.0885893435484607,0.0192946378067279,-0.2789172878889941,6274.38,0
30216,-0.3775888655105555,-0.3457590316941922,0.4027305663842537,0.5671563718585234,-0.771111079918275,0.0254433700461422,0.0692777362291953,-0.2561686717423671,2643.54,0
229,-0.5260227231540171,-1.1668979352007505,0.5186467133140765,0.4147322463990006,-0.1323811870036038,0.5217667373830903,-0.5875618345316386,-0.4213872121348988,19528.8,0
207685,-0.220758721407719,-0.2322792144058478,0.6253607355722273,0.3706666730622994,0.9776491600150397,-0.0206953857660394,-0.17374264123685,0.1029679484882764,19499.82,0
38196,-0.1354933818982649,-0.2931134907241245,0.5834536958899297,0.3911244870843352,0.5410388792169264,-0.5021228280666692,-0.3356505673157332,-0.2953547922959577,7726.82,0
75750,-0.7767272748326047,-1.4922680620314257,0.3650999039910571,0.4814064197721101,0.4991904297944635,0.7162729426384618,0.872368976252826,-0.3194096513244038,2883.91,0
152791,0.22192744213095,-1.485848107847399,0.0290955429461512,1.1067068808158087,-2.031745548192357,0.96725043004225,-0.526556281300478,0.2272065556500877,13930.51,0
189899,-1.0568944855011777,-1.7437478301761131,-0.0025969876540977,0.7410013051030693,0.3977804210584491,-2.5589532670743904,-0.7813173505772627,-0.1535473994392683,21428.09,0
166894,-1.0875644729878693,-0.2831649386119585,0.2090728986621261,0.2653903472704846,-0.0393684532455793,-0.0078513284144139,-1.2922947738046509,-0.3082421065322145,1922.35,0
233236,-0.0161502165953628,-0.2855557870198605,0.796233504541166,0.4055348059143905,0.5706269582818597,-0.809697069790905,0.0684278743660506,0.1371656969091186,892.51,0
98317,-0.1417662786813796,-0.8158978777010785,0.7579046555554928,0.3568595718859235,-0.6142435695356498,0.727556301216769,-0.3174658355258593,-0.1899193141891223,22352.47,0
199146,-0.0347428258042058,-1.0443492131251295,0.8416791963365331,0.2112501838780469,1.0720431305111038,0.1764592321291831,-0.9620430858001064,0.6907027107148368,1135.29,0
248605,-0.122315087587686,-0.7170205267427117,1.7144987014143762,0.4402355568695397,1.5768054141468473,0.2940976294656191,-1.7447434586814885,0.1138572371724081,22086.62,0
7282,-0.1155062263371496,-0.8435464254045325,0.348381877589811,0.7193118743904848,0.3050258169714568,0.5067675574791787,-0.6149731931336838,-0.3199558105920668,21660.81,0
130425,-0.2697179666948973,-0.171432233442859,0.688093362448733,0.614410657172963,0.4554250790316915,-0.496939747823485,-0.6140425171839081,-0.756966681474968,382.04,0
92047,-0.7473611901290036,-0.947019884720012,1.5660957888668965,0.195738338351074,-1.507634254931682,-0.3367363954922642,-0.3114923122122793,-0.306545399062027,18627.76,0
232031,-1.3834195443401978,0.0097665073293291,-0.0829915612422661,0.3920703640040779,-0.5119813629454733,0.9253131283377852,0.5257769266461279,0.1257351435563268,18130.88,0
238595,-0.2583705406318604,-1.312023192971067,0.5046913588510837,1.081985871060565,0.1201817326899332,-0.4404755253782779,-0.8883464055717478,-0.3341655893631235,18172.84,0
154999,-0.4362567808544159,-1.0654157156986248,1.5669272022402074,0.264144790449043,1.0112605610104912,-1.2542001477640907,-1.5392144670975552,-0.2774142053645372,970.97,0
206129,-0.4228617221815083,-0.9582899521830992,0.7449632305691205,0.2513403033393004,-0.4352054463184223,0.1355066380654331,-1.1439220991255783,-0.3443118588710258,8518.78,0
135193,-0.3504018851345269,-0.1516873002347109,0.4719358119554973,0.4086174982318327,-0.1540026265963909,-1.2203219980694868,1.290909634937883,-0.1836991322040556,12601.34,0
15213,-1.2074269492367224,-1.2678056436564649,-0.0272151978626436,0.5106478311716653,0.6958474020135353,0.833148092208409,0.8805101668770464,0.0371652080838888,18747.9,0
258846,-0.1821124959571422,-0.9301431378392104,0.8228118551864423,0.3386076785266957,-0.5532252478674178,-0.01956851400611,-0.8971016111937956,0.0588404002065326,22091.78,0
236903,-0.5169225174223007,-1.006568117761327,0.452006660991874,0.386923374685258,0.3038135537423386,1.7077324771998188,0.602146530926408,-0.3430306901305159,13553.22,0
229323,-0.2273732270491158,0.7842671434412486,0.7235529894263132,1.1414853617021428,-1.070152951365064,-0.4370572787262319,-0.4817119446575965,-0.2737541480364213,23153.91,0
32840,-0.549008615393357,-0.3358539059885039,0.1939614919235689,0.2941923830346484,-0.1330431220280894,0.0505881272716035,0.3023216807577123,-0.2310723375756908,17288.51,0
75342,0.2126416833361042,-0.8558594328326016,0.5376218820720143,0.2745811603474107,-0.7679183499821505,1.015046368924133,0.0587886305183212,0.9820950756978288,2322.24,0
22602,-0.5308767047158927,-0.7700994039612614,0.2135885679539888,0.3175460305024306,-0.3250331914985762,2.3735342222350924,1.1738153052981517,-0.2525412327489506,9492.37,0
164451,-0.1863836484535643,-0.921858330508247,0.6954181349745647,0.2738714326157251,-0.6081539828305823,-0.661914266433898,-1.6818330919098838,-0.1819903662004751,20669.01,0
236348,-0.7407373534777789,-1.0516788076937016,0.3013573859788124,0.2041552350104717,0.5612869884816556,-0.9151361529072078,-0.4612437398996234,-0.2913594613301725,9178.59,0
224277,-0.3098265421257505,-0.7598891583057963,0.5235872279438056,0.2679948901988928,0.696251676322567,0.015916479189243,-1.852548405405452,-0.2303509466576326,22493.11,0
103825,-0.4123267986631977,-0.6028653103497079,0.417170922099623,0.294605310729313,-1.1226885941500249,-1.7431279623978282,0.6867655932660744,0.8850687426023315,8806.73,0
214364,0.1738784860252188,-0.3175461896684791,0.7278492120697209,0.8835534754769458,-0.0673745454303873,-0.7609058839869489,2.1291604865727254,-0.5718952557861259,20593.49,0
195360,-0.4018252505540158,0.0449820883455341,-0.1858415952606017,0.7134346805115113,0.7982898290732969,0.1417628235277325,-1.1276599003962604,-0.4782347139943586,424.35,0
284321,-0.7971789750578571,-0.3675011386449839,0.0692277081037393,0.3082800075549097,0.0390744135238234,0.619817921160376,-0.8148338468314061,-0.2268297430217337,18680.3,0
170758,-0.017271806232335,0.4677212153652234,0.442730815879773,0.2116227448076197,-0.3414707692146087,-0.3438713928387247,-1.835881372753433,-0.2300327191913916,20152.03,0
282723,-0.0912635830445069,-0.4906320917840177,1.0242042989834124,0.3005667453783108,0.4909316613657621,-0.667077129686555,0.3173536669744251,-0.4146170631860398,23448.32,0
134827,0.1920295093170508,-0.6431796980114938,-0.4036738895542048,0.5549921415493303,0.9614045979268588,0.9278676180108084,0.0682107044669997,0.180572368568278,9581.43,0
186534,-1.214645354900235,-0.4809094027168222,0.2223165646287913,0.3791266899835735,0.466764404267004,-1.2009539624526495,-1.213104409820952,-0.2091218146851334,19981.04,0
278645,0.1213486103899725,-1.144074942543894,1.0914945310635555,0.6734434284137805,0.1815971734501796,0.9562388887204571,0.8573997570615266,-1.4159941281826829,23142.16,0
164861,-0.5425570546895341,-0.563705988510655,0.3081411104823118,0.2571654378164713,-0.3372352241364161,-0.1507829412551136,-0.7785477024623106,-0.2180833303437362,159.3,0
217219,-1.5219281654861228,-2.03196994012135,0.8871872857533251,0.3655555373075301,-0.6808646076014944,1.0086823079969287,2.615091086017596,-0.1679642939198435,5122.22,0
71016,-0.3648441916339909,-1.405452379696517,0.046201319461125,0.7364950521640762,0.079081930322846,0.2243963260550908,2.2755953576645886,-0.2226956972122155,6208.8,0
37947,-0.6758768677001429,-0.6704138759304918,0.4947313539380036,0.7651493128545187,0.2829675398005485,-1.5545432682854976,0.1100407987643764,-0.3307966277362268,9699.37,0
239330,-0.8233947643828458,-1.7151762547594267,0.3922329081873876,0.3057750861784374,1.0824595401136774,-0.5844697955729677,0.1232655865406914,-0.3080718187804002,12050.1,0
84984,-0.6199534308090078,-1.0579914716803127,0.3349018942432804,0.6290240138774301,0.5245426219095807,0.1029902724483359,0.994722828453016,-0.2670827964738607,3894.9,0
180577,-1.086567107139735,-1.0643957154339374,0.1545214309383302,0.397803698652214,0.8368993192160079,-0.7627884163034845,-0.4747241943603613,-0.2731370160302472,9685.54,0
193144,-0.1333646551658717,-0.9253967415467734,0.6711159242161824,0.5639494264491258,-0.8449555543886347,-0.0960605242281332,-0.5717070045504244,-0.1278539182056529,15698.08,0
7230,-0.4171485648315828,-0.5057377652662963,0.5239476115152542,0.5905055908010041,-1.10926130237468,1.0326090083452517,0.0626300603173298,-0.4057431665866899,15616.74,0
214799,-1.4792690284179668,-1.4000558863108774,-0.2334293618999033,0.594497232819724,0.3433001602922165,-0.6154190428352697,-0.5900260091040211,-0.1442074603876408,9157.96,0
122312,-0.659348818522516,-2.0879957748400053,0.484235699578593,0.4937083622842227,-0.5187319929496308,0.6855224608041376,-0.8054309782466659,-0.2911223456400156,16746.11,0
177969,-0.484092983705959,-0.6754283612134553,0.9934317423112842,0.4269677745726328,-0.536738938156965,-0.0062647298743802,1.4002696490652482,-0.010116956095884,17388.84,0
279082,-0.1916457002096036,-0.1423300031302871,0.4738749826261918,0.937783014131942,1.0647432283561895,-0.5696484518336596,-0.2322876086370638,-0.1112595059313308,7642.76,0
89776,-0.5092449462093178,-1.2266853984766577,0.2486094493174891,0.2069499831544095,-0.5769423987257474,2.3661566034715764,0.5879237870880525,-0.3264594831433765,2339.93,0
240964,-0.348538174135198,-2.0497940035473707,0.7001655232010422,0.4023088849132564,1.7681298896458804,2.622681672659502,-1.1948724713876642,0.3357372315105383,2124.61,0
2684,-0.1712011353614631,-1.367187338281291,0.367829359058853,0.166767371209571,-0.4883959704413229,2.227090104733114,0.4876165124334884,0.2404685468931553,15234.9,0
206289,0.0211984943213442,-0.2277695730275012,1.423659972814581,0.2585295840831837,-0.203346637954367,0.8996120916783936,1.5042097752154304,-0.5228067749015661,16435.94,0
272976,-0.649176149016155,-1.709051160098402,0.9603472891448228,0.3942637683028701,-0.3614175736622902,-0.7798762737364527,-1.2686441661081511,-0.3538359354923896,3061.14,0
270173,-0.624332296969422,-0.4241393111909772,0.5530355711164666,0.8305982621818297,-0.6458491658044123,-1.480217557027501,-0.1623842770915937,-0.2801110900383441,3123.68,0
248602,-0.5003986710982328,-0.5321310114623305,0.4481445713522141,0.2623052885355659,-0.6287845500527591,-0.8056853219173258,-0.5673317320435057,-0.3221147299376785,10893.23,0
204826,-1.2878028132445931,-0.9203613711219468,0.3993211230445454,0.4788841009168852,-0.6220844483393053,1.1894733515814873,2.1832727300991284,-0.5782869781493788,12167.61,0
282408,-2.2073933999406896,-0.4217221828940096,1.5412511645640945,0.1589713405418983,0.411467405437819,0.736006126974495,0.4050571119897652,-0.6734687370086581,10537.41,0
190772,-0.8842494739195464,-1.0982885310039214,0.4487181769789076,0.3682199036788047,0.5963188140216649,0.5592226131777835,-0.6197021856056947,0.1316577066655993,16824.32,0
282561,-0.1671977584467586,-0.9339550633041231,0.8522575373838769,0.3272114577344566,-0.5046212880782672,0.0154116156234683,-0.8596345891766431,0.0633853887605369,9221.42,0
28598,-0.6602064053177731,-1.1482198443546774,0.2614735778408922,0.4687794654852802,0.5508007260570512,-1.0544201267031703,0.9303333461543586,-0.2372977251404205,6495.93,0
268441,0.0064923277601404,-1.0602692839024563,0.189839212287938,0.968022150577719,-0.7186824545035759,1.3556583198514631,-1.3031209661888077,-0.9679067742220446,13083.91,0
105973,0.0706694036436927,-0.3056940785119192,0.3670124804808876,0.5519585618298745,0.5325658180038575,0.4251513305751698,-0.519334033106675,0.0985848133735578,19392.42,0
206014,-0.2152782018710884,0.8604732162868508,0.9875134334304014,0.6792348863528824,0.4743346039784948,-0.1283695689274509,0.8358614026793206,-0.3869630642577996,9342.41,0
166655,-0.4348198019707974,-0.4938765869591573,1.9097009122250943,0.4518095506313977,-0.2433867462701193,0.0250226071058946,-1.1406421944603269,-0.4991960301087156,2256.63,0
186748,-0.892127951539075,-0.436381224486269,0.2289974048414607,0.5161754726215875,0.7322931908994806,-0.5571307562195607,-1.0179586570679402,-0.2477615093262326,6712.96,0
205487,-0.7575480570322296,-2.3190020343241637,0.3900316461852798,0.4070336204466815,0.87686002420259,1.4784258927730891,-3.319764597064162,0.0302820568224246,9264.6,0
178103,0.7935319224728105,-2.2986725942632216,-0.2106656038942276,0.4887971818087121,-0.7617446765590741,1.3045828044489651,0.5194543804640254,-1.53234703886709,17468.41,0
244801,-0.8445859399872847,-1.729670640970242,0.26449954093823,0.6222699810849868,0.5274911591369636,1.6612730586179894,0.5452359987184802,-0.2929332556478101,4446.38,0
226738,-0.4864081242110357,-0.5411371860607759,0.4643921247012101,0.2081127623815173,0.7901054532152317,-0.5474665032896193,0.3298221952617491,-0.2713535225253468,6169.33,0
47574,-0.3187710869082283,-0.6869894559561551,0.6045263957858011,0.4038169056373206,0.0613171009699094,0.8963124472001054,0.0191461223844914,-0.177478287873733,10480.45,0
116803,-0.3148996875007931,-1.4604371053777936,0.5966631729839381,0.2016605947502935,-0.1608221654740844,-0.4854917532799472,-0.6589585959346933,-0.2169443970336426,14483.46,0
177835,-0.4015349748000189,-0.399836480485982,0.4973367165486078,0.6192862525908744,0.5926719445046724,-0.2926348614484843,0.2618989428380603,-0.2449980141741356,11314.59,0
148825,-0.737940834840274,-1.0031429694145682,0.1759875653398722,0.8752117484317924,0.1843995457224088,1.108755417769136,-0.267256487171898,-0.2997495132433782,14200.04,0
24837,-0.3292863737410532,0.1857374829332811,0.4682508262427724,0.7107449248084903,0.137496981508307,-2.185036559827825,0.5620510661773004,-0.2199476716074846,16185.36,0
137741,-0.5546478570378572,-1.4334161574754,0.2688946814647348,0.5131450236841181,-0.8050862542043219,-0.7230873614102882,0.5359586506748854,0.15171737876812,21462.47,0
119567,-1.4864880351027463,0.7239507849882234,2.766448702985956,0.7817765410563435,0.2763394973345047,0.9669705244094198,-1.0560503777127137,-0.5724746893112567,7145.25,0
177751,-0.6849951657244856,-0.403784121196445,0.5200042108807507,0.4001634569848759,-0.4943905928592411,-0.1158076115714636,0.590774192054532,-0.2587818784211925,5397.33,0
93841,-0.5718567744178434,-0.060546770765161,0.1714291116532421,0.4519285563641386,-0.2616286580411817,-0.991547974780256,1.043309139434096,-0.1262091066309107,20583.51,0
136946,-0.6540049424390387,-0.8640855148254616,0.3679266173346647,0.6011800827160881,0.6008749843276311,2.1665607717684456,0.847680853156894,-0.254972316440999,22177.03,0
51265,-0.6096291062354143,-0.4459287852766883,0.2080947235332777,0.7040632104619065,0.9589727255003304,-1.5211467284907798,0.084988603688461,-0.1810348769000715,13755.37,0
107471,-0.7131203773412992,0.0525731166834267,0.4676856230598918,0.2577511497954384,-0.9383255988577288,-0.6170076294097478,0.092564055404244,-0.3938213661470044,21571.64,0
50982,0.2036204634937837,-0.7629422264684877,0.7267212302701168,0.5587422128070224,-0.6104577229109373,1.0930056910187396,-0.0630943324443573,0.6551823476751757,15514.99,0
64784,-0.9700618265103862,-0.4382418196644093,0.2553796731286883,0.6134495340175581,-0.2776708449247007,-0.3632649553584878,-0.3379959662901367,-0.303135143466936,20157.79,0
16371,-0.3502232712628099,-1.2648822825654484,0.8800757441579972,0.2442515330164507,0.1784033758462555,-0.5750527117205588,-0.6075225299473381,-0.1928639436284465,9603.78,0
257533,-0.6377075089914592,-0.9848427047746952,0.438930695918528,0.2751775008182512,-1.062027772902245,-1.6648030694310958,-0.3727419034875096,-0.3236234576846776,22048.32,0
268278,-0.7219353644809123,-0.734041333612032,0.4266463362684083,0.4240618377932207,-0.4638868190246847,1.632514635718609,-0.0169215806849583,-0.3306089433676342,16251.91,0
29203,-0.617048877982992,-1.01818897102743,0.4201589590176459,0.3577960527930865,-0.6297631418401998,0.1055483204649374,0.6392767424161421,-0.3503280379983689,11756.99,0
74030,-0.3933770186218891,-0.1398662904745153,0.4400070723283721,0.4437163382771368,0.1006935740408911,0.0152237503222868,1.0631636648747242,-0.224544237387086,10405.03,0
275110,-0.1489744738265145,-0.9930417603203748,0.9238765474539646,0.3014637153965496,-0.409803826249152,0.0253098646830416,-1.1579883593374969,-0.0973728884418043,15313.38,0
201074,-0.8464681472251435,-0.8681844653769496,0.0821181937819514,0.3159899715700899,0.1490868837470324,1.6781059484795364,-0.7203826423593986,-0.2607425270438291,3756.52,0
32335,-0.8752073239448273,-0.6930774597162164,0.7014997326879199,0.3778885853825125,-0.0380734025644631,-0.4828864016468856,-0.4976526574242679,-1.999598629729178,11434.19,0
75388,-0.7826947068424851,-1.0553524615931884,0.0816841513318629,0.288273478848737,-0.0085554522157141,-1.4627769171091494,-0.009136920507368,-0.2239463616845917,23034.74,0
99217,-0.4593600198884515,-0.1102432834312015,0.3715777370820121,0.546238665305479,-0.5545404120809371,0.0873229200891098,0.5601570028542546,-0.1908333457786508,20090.26,0
5641,-0.3824635154903435,0.3078054734732805,0.1276148216123263,0.4260800396974483,0.5962532854794149,0.3287570142916307,0.0161517163785284,-0.2095772304572472,11464.81,0
19030,-0.0844952103277364,0.394272848873984,0.5463366031370188,0.3613494486421113,-0.0866843105201631,-0.7012715136331881,0.0904850503908273,0.0936007778264485,8893.01,0
8703,-0.1178623446334063,-0.5057404183811439,0.6865459764249259,0.6551503045041578,-0.2701109599996096,0.8442396708775598,-1.0580396984281473,-0.1975848942181142,20266.37,0
59135,-0.2309948220889427,-0.6912198747960396,0.6052431491804001,0.2106981420002306,0.3718532831371385,-1.491259191009063,0.279340706779679,-0.777204449146764,18645.55,0
196729,-1.1240183959273369,-1.5835868160419937,0.0065007748728795,1.1512350858222675,0.487247555934288,-2.214693522906245,-1.0531546538010754,-0.1354115510311333,17132.49,0
128483,-0.3574503774247609,-0.4414771908070953,0.4586289144854668,0.2249369953115516,-0.7934813153806871,-0.7613537493639495,0.4864976922786095,-0.2686189747017127,16901.79,0
144476,-0.1611299151569646,-0.4782797288586495,0.2835851203995937,0.309513249807419,-0.0731641722559373,0.1148337587570393,0.2449513236024922,-0.4426618986112915,8961.64,0
244810,-0.2772175557454352,-0.9539396367589564,0.6948594747810798,0.1898760686350008,-0.3271330723435572,0.1000785422785384,-0.3541504419185566,-0.2527478438090745,10407.06,0
110109,-0.3698153613438593,-0.270408772699066,0.4232634847549634,0.1303468952916628,-0.2883514311472147,-1.432840649669226,1.000343164240656,-0.224506553309694,12398.66,0
168165,-0.7950734266327841,-0.4906239855182506,0.1302263842384419,0.1500410723758695,0.5080802432588638,-1.6589159761411918,-0.8123281824780323,-0.2434360274954697,5744.1,0
129249,-0.3381671874710168,-1.331994512819504,0.729811466941162,0.4693888144627526,-1.3813507108479115,0.0607876645696023,0.1014085956139799,-0.3957264404803022,22151.17,0
153764,-4.532686377422837,0.1740465787053349,1.6185563896842052,0.942940071906076,-1.0107006321553766,-1.5867349248769922,0.1060422537035379,-0.6314879061666321,13716.39,0
48002,-0.5632569885158439,-1.0012900560855562,0.3789073796042403,0.7131063043033475,0.4877008308516588,0.2552062567428576,1.103377613970634,-0.2536888679194604,20387.53,0
201267,-0.5465912791420907,-0.0776407372212953,0.1406549961594,0.1877781628306616,0.9321985077160296,0.1238235635789057,-0.5375038273064171,-0.1187279451883301,16506.66,0
74470,-0.7045142304031738,-1.1361080861788977,0.5972023432501977,0.4895385168669474,0.0633962653114866,-1.009581838576966,0.6090552669814912,-0.261030326853052,23661.68,0
238310,-0.2538259010099873,-0.9764362591939568,0.8593370812413058,0.3757482327930522,-0.0451494012368531,1.4655268747596142,-0.6895192413514355,-0.3367139112843228,19582.23,0
138870,-1.3075284454188243,-0.3558406847233805,0.3548806906229061,0.616398991277882,-0.394555827321193,-0.3402029687232903,-0.4846019398841538,-0.3556949380284386,11583.68,0
46258,-0.9431474726340924,-0.8638988768975944,0.0736350527118532,0.8518885493943109,0.368231220637136,-0.4474338976134915,0.1624653193263296,-0.1680342141855351,23019.25,0
140703,-0.423260648594602,-0.4351463586590272,0.3689652320260897,0.4101390326889089,0.2933422075042013,0.8598553838747716,-0.1381030016458357,-0.0780369082117863,21189.65,0
152046,-3.840304966381063,0.226787108382705,1.9362036145465944,0.8146004091624057,-0.8696989134350557,0.7153990811763846,-1.372050280450734,-0.8112076351174218,9651.79,0
91224,-0.4827344640442202,-0.4060990718084701,0.3057699635242545,0.4012170743069662,-0.7058288586797344,-0.4855404049280555,0.13059011799429,-0.2420349768950846,13878.51,0
89333,-1.3657762506018831,-0.4200875862580637,0.243116765576716,0.1964883953744066,-0.4093860520967604,-2.6954567250429724,1.6073692601307188,-0.5088586198141823,1874.75,0
6260,-0.5322673422523547,-0.6251258811861284,0.0530263896135829,1.545431849658626,1.0368192170620951,0.9011674121851114,-0.9924151865678,-0.4004861379703597,16478.15,0
215080,-0.1861024908446056,0.838144781383022,0.3330311118532626,0.4031677081518312,0.8477308621378996,0.1608376063048129,-0.5035045099875033,0.0833398040103766,15751.38,0
199805,-0.5318718255529926,-0.5559253024187955,0.3576733722520998,1.1472367633624585,-0.1011628097780678,-2.312971954573569,-0.5789207200969178,-0.1973896677219958,19114.47,0
122901,0.2160083120030374,-0.7646430508662037,0.2594824048941508,0.7846820675553546,0.0721083119480079,-2.283100951725761,0.9101977113547662,-0.1085961876866954,9514.7,0
190411,-1.7801591656423958,-0.7081802617332561,0.2882383604734691,0.6262346261040526,-0.2981753521073438,1.384952087297337,-1.047114072899446,-0.3351826685537014,4082.12,0
125423,0.4986618255708317,-1.0198078127817256,0.4778327920972995,0.3532042962897133,-0.8757317154019275,-0.2069836280384926,0.6461612665785809,0.9706949996541182,10109.63,0
125620,-0.3614599286568465,-0.1880025812469377,0.4675436243940585,0.4064140500384378,0.1246648217667364,0.1664808986761271,0.9027117685949364,-0.2095981192529977,12871.74,0
33036,-0.4359685229782496,-2.158810876687487,0.5211449820738419,0.5771370414590998,-0.1468184825722319,0.7941032769493204,0.8360264445843563,-0.466188106563133,6803.59,0
130499,-0.25757469824112,-1.7088148571818549,0.4186820424090561,0.4955031854784033,1.3015050512804212,0.3316212354801394,-0.0097232281293897,-0.4388847568156683,16951.13,0
178760,-0.1038847917210918,0.5281269221850597,0.5760245185905833,0.3324591891069849,0.0591210597486903,-0.1266064893311922,1.1824308954365657,-0.0134283380622977,5059.64,0
208972,-0.2131961728310331,-0.7372989501194102,0.6229010518575993,1.4911058201328915,0.3479728005671821,-1.4699382724098322,-0.7474069517510891,0.2145866478861691,13383.56,0
166258,-0.6331208475186254,-0.4951291900450924,0.1981772953211821,0.2092133250546133,0.6788467135187,-0.6964651213463724,-0.525768694765831,-0.2617530505308604,11633.97,0
131013,-0.6409524859828212,-1.0697925992483777,0.1799542338994944,0.4541427922060846,0.2948529002946501,0.4468389778338336,0.445851341790691,-0.1249441485039205,22627.58,0
128844,-1.333992717891333,-0.1312733992875688,0.2907490646354305,0.2682627079991946,0.5223349126656961,1.9460256868780037,-1.2471119931736472,-0.1746592655556754,3464.31,0
115749,-0.6285304973470491,-0.9903400365274664,0.5186521338189344,0.6961935988353056,1.0798418271578645,0.103446670348241,-0.7474540834862411,-0.1005249908515459,23288.08,0
127536,-0.3715997638183617,-0.0362613123314769,0.4619616980886994,0.6053911588146761,-0.0039672648397144,1.3493615363513056,0.9090526382237432,-0.1913215840140129,14787.93,0
264549,-0.1206241336672213,-1.2207068231175489,0.5123728925706021,0.5296747040941839,-0.7023817069231838,-0.2211516120598091,-0.5444909425576674,-0.9069872670356378,8520.32,0
164155,-0.1170347242418572,-0.2267536025457434,0.917291718264492,0.9300622683953054,-0.4449821913811451,0.903394017722888,-1.654004645525791,-0.5107108822665801,3897.06,0
262167,-0.5015639708995072,-0.4747255894997461,0.1989760841130227,0.4467204240260976,0.0220629282047805,-0.0016753097781652,-0.7517961138961315,-0.2152873867372673,12777.48,0
280392,-0.3645453059527024,0.6042362733926231,0.2483952712198594,0.1033876667677917,0.7074621045639631,-0.6000393764824202,-0.3479498135041706,-0.2268294465573158,4901.33,0
274622,-0.4083076941657452,-0.4548555522157543,0.4821363766812346,0.6043319991060615,-0.9287396227636866,0.7661060981481989,-0.4975315701335244,-0.3133233618911643,3752.13,0
